route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
SF:24,SF:73692,SF:9544415,Jackson + Fillmore,,0,SF:2423,SF:180058,0,0
SF:14R,SF:73692,SF:9556711,Daly City BART,,0,SF:1524,SF:180021,0,0
CC:321,CC:75938,CC:850070,WC  BART,,0,CC:12407,CC:shp-321-01,2,2
SF:24,SF:73694,SF:9562129,Palou + Third Street,,1,SF:2414,SF:180054,0,0
PE:2,PE:76188,PE:t2F3-sl13-p86-r12,Eastside Transit Center,,1,PE:22,PE:134_shp,0,0
PE:10,PE:76188,PE:t328-sl13-p156-r1B,Smart Station D St,,1,PE:27,PE:342_shp,0,0
SF:49,SF:73694,SF:9545350,Fisherman's Wharf,,1,SF:4932,SF:180187,0,0
SM:ECR,SM:73025,SM:4007087,Palo Alto,4007087,0,,SM:ECR1048,0,0
SC:60,SC:75706,SC:2978754,MILPITAS BART VIA AIRPORT,,0,SC:6071,SC:100419,0,0
SR:12,SR:73068,SR:t303-sl4-p24-r12,12 Roseland,,0,SR:18,SR:36_shp,0,0
SC:40,SC:72914,SC:2975855,MOUNTAIN VIEW TRANSIT CTR,,0,SC:4043,SC:100299,0,0
AC:36,AC:72907,AC:10073010,West Oakland BART,,0,AC:106988001,AC:shp-36-54,0,0
SF:38R,SF:73694,SF:9568730,Transit Center,,1,SF:3858,SF:180141,0,0
SF:24,SF:73692,SF:9544423,Palou + Third Street,,1,SF:2412,SF:180055,0,0
SF:38,SF:73692,SF:9546162,V. A. Hospital,,0,SF:3827,SF:180128,0,0
SF:1,SF:73694,SF:9414583,Drumm + Clay,,0,SF:143,SF:179932,0,0
SO:30,SO:73086,SO:t_1290096_b_28400_tn_0,Sonoma,,0,SO:816,SO:p_900739,0,0
WC:15,WC:72892,WC:1017892255660,Hercules Transit Center,1017892255660,1,WC:1960,WC:p_5165,0,0
SF:J,SF:73692,SF:9562789,Church + Duboce,,1,SF:8301,SF:181856,0,0
AC:217,AC:72906,AC:3520020,Fremont BART,,1,AC:107944302,AC:shp-217-09,0,0
MA:122,MA:72918,MA:122008,San Rafael,,1,MA:1060,MA:6,0,0
SF:12,SF:73694,SF:9542935,Sansome + Sutter,,0,SF:1201,SF:180007,0,0
SC:39,SC:75706,SC:2975746,THE VILLAGES,,1,SC:3901,SC:100292,0,0
SC:20,SC:72914,SC:2972554,MILPITAS BART,,0,SC:2072,SC:100218,0,0
SC:68,SC:72914,SC:2980429,GILROY TRANSIT CTR,,1,SC:6811,SC:100461,0,0
AC:35,AC:72907,AC:5697010,Bay Fair BART,,0,AC:107904301,AC:shp-35-59,0,0
SF:38R,SF:73693,SF:9548691,Lands End - 48th Avenue,,0,SF:3848,SF:180140,0,0
SM:ECR,SM:73026,SM:4001029,Palo Alto,4001029,0,,SM:ECR1048,0,0
AC:F,AC:72905,AC:11297070,San Francisco,,1,AC:106977407,AC:shp-F-71,0,0
SC:72,SC:76168,SC:2984215,DOWNTOWN SAN JOSE VIA MCLAUGHLIN,,0,SC:7302,SC:100494,0,0
AC:73,AC:72907,AC:1414010,OAKLAND AIRPORT,,1,AC:108028801,AC:shp-73-51,0,0
ST:7A,ST:73005,ST:t415-bCB-sl7,CW via STC GATEWAY SPRINGS STC Kaiser Gateway & SC,,0,ST:203,ST:2711_shp,0,0
BA:BL-N,BA:72954,BA:5570952,Dublin/Pleasanton,,0,,BA:12_shp,0,0
SF:49,SF:73694,SF:9545282,City College,,0,SF:4911,SF:180183,0,0
SM:281,SM:73025,SM:2817021,Stanford Mall,2817021,1,,SM:2810257,0,0
SF:MBUS,SF:73692,SF:9721630,West Portal Station,,1,SF:9637,SF:180394,0,0
SC:68,SC:72914,SC:2980384,SAN JOSE DIRIDON STATION,,0,SC:6813,SC:100458,0,0
AC:51B,AC:72907,AC:4565010,Rockridge BART,,0,AC:106990301,AC:shp-51B-62,2,2
AC:72R,AC:72905,AC:424070,Contra Costa College,,0,AC:106640807,AC:shp-72R-09,0,0
AC:O,AC:72905,AC:12043070,San Francisco,,0,AC:108025207,AC:shp-O-53,0,0
AC:51A,AC:72906,AC:9289020,Fruitvale BART,,0,AC:108004802,AC:shp-51A-54,0,0
SF:43,SF:73693,SF:9467007,Munich + Geneva,,0,SF:4310,SF:180149,0,0
AC:NL,AC:72907,AC:4493010,Eastmont Transit Center,,0,AC:108029501,AC:shp-NL-09,0,0
BA:BL-S,BA:72954,BA:5611211,Daly City,,0,,BA:11_shp,0,0
SC:Rapid 500,SC:75706,SC:2996458,RAPID DIRIDON STATION,,0,SC:623,SC:100326,0,0
SF:29,SF:73693,SF:9543472,Paul + Third Street,,1,SF:2911,SF:180083,0,0
AC:20,AC:72905,AC:12450070,Dimond District,,0,AC:108028007,AC:shp-20-12,0,0
AC:36,AC:72907,AC:567010,U.C. Campus,,1,AC:106988001,AC:shp-36-08,0,0
BA:BG-N,BA:75396,BA:8011531,Coliseum,,0,,BA:19_shp,0,0
PE:2,PE:76184,PE:t11E-sl2-p84-r12,2 N. Mcdowell Outbound,,0,PE:22,PE:132_shp,0,0
BA:BG-N,BA:75396,BA:8031710,Coliseum,,0,,BA:19_shp,0,0
MA:35,MA:76018,MA:35826,Novato,,1,MA:91901,MA:112,0,0
SF:38,SF:73693,SF:9546760,Transit Center,,1,SF:3809,SF:180134,0,0
SF:LBUS,SF:73694,SF:9699922,Embarcadero,,0,SF:9543,SF:181684,0,0
AC:71,AC:72905,AC:8676070,Richmond Parkway Transit Center,,1,AC:106643007,AC:shp-71-02,0,0
SF:NBUS,SF:73692,SF:9700473,Townsend and 5th St,,1,SF:7022,SF:180437,0,0
SF:28,SF:73692,SF:9560306,California + 7th,,0,SF:2823,SF:180076,0,0
AC:33,AC:72907,AC:13073010,Montclair,,1,AC:106986301,AC:shp-33-11,0,0
MA:17,MA:76017,MA:17504,San Rafael,,1,MA:5002,MA:35,0,0
SF:49,SF:73693,SF:9544984,City College,,0,SF:4903,SF:180183,0,0
SF:9,SF:73692,SF:9427878,Ferry Plaza,,0,SF:933,SF:179997,0,0
GG:30,GG:75117,GG:6864344,SAN FRANCISCO MISSION & FREMONT,,1,GG:1486380,GG:300163,0,0
SF:TBUS,SF:73693,SF:9701251,Visitation Valley,,0,SF:9444,SF:180477,0,0
WH:15,WH:76036,WH:678489,SPRINGTOWN - LIVEMORE TRANSIT CENTER,,0,WH:119282,WH:38959,0,0
BA:BG-N,BA:75725,BA:8231435,Coliseum,,0,,BA:19_shp,0,0
SF:TBUS,SF:73694,SF:9701444,Visitation Valley,,0,SF:9447,SF:180477,0,0
CC:314,CC:75938,CC:1270070,Concord BART,,0,CC:1407,CC:shp-314-01,2,2
SF:14R,SF:73692,SF:9556680,Daly City BART,,0,SF:1522,SF:180021,0,0
AC:14,AC:72907,AC:9160010,West Oakland BART,,0,AC:108030701,AC:shp-14-58,0,0
SF:TBUS,SF:73693,SF:9701260,Visitation Valley,,0,SF:9441,SF:180477,0,0
SO:60,SO:76123,SO:t_1243627_b_27253_tn_0,Cloverdale,,0,SO:12,SO:p_2717,0,0
AC:200,AC:72905,AC:7076070,Union City BART,,1,AC:107902907,AC:shp-200-12,0,0
VN:29,VN:76096,VN:t_1065517_b_26203_tn_0,Redwood Park & Ride,,1,VN:2904,VN:p_906336,0,0
UC:1,UC:74966,UC:10892,UC BART,10892,1,UC:W5,UC:p_1252149,0,0
AC:51B,AC:72906,AC:7535020,Rockridge BART,,0,AC:107542102,AC:shp-51B-62,2,2
AC:33,AC:72905,AC:12080070,Piedmont,,0,AC:106979407,AC:shp-33-12,2,2
SF:45,SF:73693,SF:9541980,Lyon + Greenwich,,0,SF:4509,SF:180165,0,0
AC:40,AC:72907,AC:3162010,Bay Fair BART,,1,AC:108031701,AC:shp-40-14,0,0
SF:38,SF:73693,SF:9546805,Transit Center,,1,SF:3805,SF:180133,0,0
SF:54,SF:73692,SF:9478020,Daly City BART,,0,SF:5414,SF:180191,0,0
CC:4,CC:75938,CC:1389070,Walnut Creek BART VIA Broadway Plaza,,0,CC:1907,CC:shp-4-03,2,2
SF:8,SF:73692,SF:9546912,City College,,1,SF:815,SF:179978,0,0
SF:24,SF:73693,SF:9445636,Palou + Third Street,,1,SF:2418,SF:180054,0,0
PE:2,PE:76181,PE:t16-sl19-p84-r5,2 N. Mcdowell Outbound,,0,PE:5,PE:132_shp,0,0
AC:12,AC:72905,AC:5063070,Northwest Berkeley,,0,AC:106977907,AC:shp-12-13,2,2
AC:51A,AC:72906,AC:4976020,Fruitvale BART,,0,AC:107997202,AC:shp-51A-54,0,0
MA:35,MA:76018,MA:35866,Novato,,1,MA:91912,MA:112,0,0
SF:24,SF:73692,SF:9549286,Bayshore + Cortland,,1,SF:2493,SF:180053,0,0
SF:29,SF:73692,SF:9544023,Paul + Third Street,,1,SF:2924,SF:180083,0,0
AC:210,AC:72907,AC:7560010,Union Landing Transit Center,,0,AC:107910601,AC:shp-210-06,2,2
AC:14,AC:72905,AC:10685070,Fruitvale BART,,1,AC:108022807,AC:shp-14-11,0,0
AC:212,AC:72906,AC:1922020,Pacific Commons,,0,AC:107947302,AC:shp-212-52,0,0
AC:18,AC:72907,AC:12812010,Lake Merritt BART,,1,AC:106987501,AC:shp-18-59,2,2
SF:49,SF:73693,SF:9545103,Fisherman's Wharf,,1,SF:4922,SF:180187,0,0
SC:59,SC:72914,SC:2978541,VALLEY FAIR,,1,SC:5975,SC:100415,0,0
AC:6,AC:72905,AC:5955070,Downtown Berkeley,,1,AC:106977107,AC:shp-6-11,2,2
AC:51A,AC:72905,AC:11685070,Rockridge BART,,1,AC:108024407,AC:shp-51A-16,2,2
SF:J,SF:73692,SF:9724695,Church + Duboce,,1,SF:8354,SF:181856,0,0
SO:67,SO:75493,SO:t_1289970_b_28400_tn_0,Healdsburg Shuttle - South,,1,SO:208,SO:p_8818,0,0
BA:BG-S,BA:75726,BA:8230852,Oakland International Airport Station,,0,,BA:20_shp,0,0
AC:36,AC:72905,AC:2477070,West Oakland BART,,0,AC:106979707,AC:shp-36-54,0,0
AC:200,AC:72905,AC:8210070,Fremont BART,,0,AC:107899907,AC:shp-200-14,2,2
SF:43,SF:73694,SF:9548546,Munich + Geneva,,0,SF:4311,SF:180149,0,0
SF:9R,SF:73692,SF:9560126,Sunnydale,,1,SF:959,SF:179999,0,0
SF:45,SF:73694,SF:9560775,Lyon + Greenwich,,0,SF:4502,SF:180165,0,0
SC:22,SC:72914,SC:2972842,PALO ALTO,,0,SC:2259,SC:100239,0,0
SF:TBUS,SF:73692,SF:9700953,Castro & Market,,1,SF:9460,SF:180476,0,0
SR:2,SR:76154,SR:t25F-sl8-p263-rD5,2 Sebastopol Rd,,0,SR:114,SR:611_shp,0,0
AC:33,AC:72905,AC:12816070,Montclair,,1,AC:106979507,AC:shp-33-11,0,0
SC:22,SC:76168,SC:2973044,EASTRIDGE,,1,SC:2246,SC:100235,0,0
SC:44,SC:75706,SC:2976155,MC CARTHY RANCH,,0,SC:4471,SC:100313,0,0
SM:FLX,SM:73026,SM:2201007,Pacifica,2201007,0,,SM:FLXP0056,0,0
SC:26,SC:75706,SC:2975094,EASTRIDGE,,0,SC:2601,SC:100263,0,0
FS:8,FS:76115,FS:t_1212471_b_26749_tn_2,CORDELIA LIBRARY,,1,FS:0801,FS:p_2491,0,0
SF:37,SF:73693,SF:9555112,Van Ness Station,,0,SF:3708,SF:181675,0,0
SM:130,SM:73025,SM:1307037,Airport/Linden,1307037,1,,SM:1300278,0,0
AC:62,AC:72906,AC:8584020,FRUITVALE BART,,0,AC:108005102,AC:shp-62-05,0,0
SI:Red Line,SI:74999,SI:857,Red Line,,0,,SI:RED_shape,1,1
WH:14,WH:72991,WH:678104,EAST DUBLIN PLEASANTON BART,,0,WH:119193,WH:38958,0,0
PE:33,PE:76186,PE:t1CB-sl9-p15B-r2,33 Counter-Clockwise Loop,,0,PE:2,PE:347_shp,0,0
SC:Rapid 523,SC:72914,SC:2977468,RAPID LOCKHEED MARTIN,,1,SC:644,SC:100368,0,0
WC:JL,WC:72891,WC:1063734261300,BART Del Norte Station,1063734261300,0,WC:8007,WC:p_5220,0,0
AC:72R,AC:72905,AC:812070,Jack London Square,,1,AC:106641207,AC:shp-72R-07,0,0
SC:72,SC:75706,SC:2984152,DOWNTOWN SAN JOSE VIA MCLAUGHLIN,,0,SC:7201,SC:100494,0,0
SF:14,SF:73692,SF:9540538,Ferry Plaza,,1,SF:1491,SF:180017,0,0
AC:376,AC:72907,AC:10635010,El Cerrito Del Norte BART,,1,AC:106647601,AC:shp-376-52,0,0
CC:14,CC:75939,CC:723020,Walnut Creek BART Via PH  BART,,1,CC:6902,CC:shp-14-51,2,2
SI:Red Line,SI:74999,SI:976,Red Line,,0,,SI:RED_shape,1,1
SF:44,SF:73693,SF:9547804,California + 6th Ave,,0,SF:4409,SF:180163,0,0
SF:12,SF:73694,SF:9542949,Sansome + Sutter,,0,SF:1208,SF:180007,0,0
SC:22,SC:72914,SC:2972823,PALO ALTO,,0,SC:2242,SC:100239,0,0
PE:11,PE:76182,PE:t344-sl20-p99-r5,Copeland Transit Mall,,0,PE:5,PE:153_shp,0,0
SF:24,SF:73694,SF:9562195,Palou + Third Street,,1,SF:2422,SF:180054,0,0
AC:14,AC:72905,AC:7789070,West Oakland BART,,0,AC:108022407,AC:shp-14-58,0,0
GG:71,GG:73017,GG:6866107,NOVATO,,0,GG:1486616,GG:710098,0,0
SF:37,SF:73694,SF:9570620,Twin Peaks,,1,SF:3707,SF:181674,0,0
CC:20,CC:75939,CC:1006020,Concord BART,,1,CC:8102,CC:shp-20-01,2,2
SC:25,SC:75706,SC:2974437,ALUM ROCK STATION,,0,SC:2502,SC:100255,0,0
AC:71,AC:72907,AC:11264010,Richmond Parkway Transit Center,,1,AC:107073201,AC:shp-71-02,0,0
AC:34,AC:72907,AC:5240010,Hayward BART,,1,AC:107904401,AC:shp-34-54,0,0
AC:212,AC:72907,AC:4616010,Pacific Commons,,0,AC:107910301,AC:shp-212-52,0,0
WH:15,WH:72989,WH:678343,SPRINGTOWN - LIVEMORE TRANSIT CENTER,,0,WH:119273,WH:38959,0,0
AC:72M,AC:72905,AC:2162070,Point Richmond,,1,AC:106644307,AC:shp-72M-32,0,0
AC:60,AC:72905,AC:290070,Chabot College,,0,AC:107897107,AC:shp-60-55,0,0
AC:35,AC:72905,AC:1274070,Bay Fair BART,,0,AC:107896007,AC:shp-35-59,0,0
AC:51A,AC:72905,AC:10447070,Fruitvale BART,,0,AC:108024807,AC:shp-51A-54,0,0
SC:57,SC:75706,SC:2978199,OLD IRONSIDES STATION,,0,SC:5771,SC:100400,0,0
AC:1T,AC:72905,AC:8278070,San Leandro BART,,0,AC:108027107,AC:shp-1T-51,0,0
EM:Hollis,EM:72792,EM:t_1035833_b_28607_tn_0,Hollis,1_Trip6_H_COVID,0,EM:1,EM:p_9025,0,0
PE:2,PE:76181,PE:t121-sl19-p86-r1A,Eastside Transit Center,,1,PE:23,PE:134_shp,0,0
SF:49,SF:73692,SF:9544690,City College,,0,SF:4912,SF:180183,0,0
BA:BL-N,BA:72954,BA:5592022,Dublin/Pleasanton,,0,,BA:12_shp,0,0
PE:10,PE:76182,PE:t31D-sl20-p78-r7,Petaluma Blvd North,,0,PE:7,PE:120_shp,0,0
AC:99,AC:72906,AC:5835020,Fremont BART,,0,AC:107937002,AC:shp-99-05,0,0
CC:10,CC:75939,CC:840020,Washington Blvd /Kelrose Ct,,1,CC:202,CC:shp-10-03,2,2
MA:22,MA:76017,MA:22501,San Rafael,,1,MA:5006,MA:64,0,0
SI:West Field Garage,SI:74999,SI:exlwz2enl,West Field Garage,,0,SI:6,SI:BUSWFG,1,1
AC:1T,AC:72905,AC:8590070,Uptown Oakland,,1,AC:108027107,AC:shp-1T-05,2,2
SC:25,SC:76168,SC:2974581,DE ANZA COLLEGE,,1,SC:2505,SC:100260,0,0
AC:40,AC:72907,AC:7286010,Bay Fair BART,,1,AC:108031801,AC:shp-40-14,0,0
GG:704,GG:75117,GG:6864397,SAN FRANCISCO,,0,GG:1486400,GG:7040012,0,0
AC:216,AC:72905,AC:2192070,Union City BART,,0,AC:107901807,AC:shp-216-13,0,0
MA:17,MA:76018,MA:17828,San Rafael via Larkspur Landing,,1,MA:8004,MA:36,0,0
SF:9,SF:73694,SF:9570012,Ferry Plaza,,0,SF:906,SF:179997,0,0
ST:3,ST:73005,ST:t6BB-bCA-sl7,S VALLEJO to VTC via GRACE PAT VTC via Magazine &,,0,ST:202,ST:2701_shp,0,0
AC:54,AC:72905,AC:12743070,Merritt College,,0,AC:108021207,AC:shp-54-01,0,0
SM:281,SM:73026,SM:2811057,Stanford Mall,2811057,1,,SM:2810257,0,0
CC:314,CC:75937,CC:1037010,DVC Via Monument,,1,CC:4201,CC:shp-314-52,2,2
SC:27,SC:76168,SC:2975542,WINCHESTER STATION,,0,SC:2702,SC:100272,0,0
BA:BL-S,BA:72953,BA:5092011,Daly City,,0,,BA:11_shp,0,0
VN:11,VN:76094,VN:t_1000187_b_26203_tn_0,Vallejo Ferry Terminal,,1,VN:1106,VN:p_898110,0,0
SC:66,SC:76168,SC:2980132,NORTH MILPITAS,,0,SC:6673,SC:100448,0,0
SM:251,SM:75922,SM:2516001,Hillsdale Mall,2516001,1,,SM:2510125,0,0
CC:5,CC:75939,CC:496020,Walnut Creek BART,,1,CC:2002,CC:shp-5-01,2,2
SM:251,SM:75922,SM:2516007,Hillsdale Mall,2516007,1,,SM:2510125,0,0
SM:281,SM:73025,SM:2817029,Stanford Mall,2817029,1,,SM:2810257,0,0
AC:40,AC:72906,AC:1660020,Downtown Oakland,,0,AC:108003602,AC:shp-40-15,2,2
AC:210,AC:72905,AC:4866070,Union Landing Transit Center,,0,AC:107897807,AC:shp-210-06,2,2
MA:233,MA:76018,MA:233811,San Rafael,,1,MA:8011,MA:80,0,0
MA:35,MA:72918,MA:35075,Canal via San Rafael,,0,MA:91226,MA:114,0,0
AC:51B,AC:72905,AC:9579070,Rockridge BART,,0,AC:106983107,AC:shp-51B-63,2,2
FS:3,FS:76115,FS:t_1212486_b_26749_tn_4,WALMART,,0,FS:0301,FS:p_2688,0,0
ST:5,ST:75777,ST:t406-b1F5-slA,SIX FLAGS to FAIRGROUNDS Fairgrounds via Ferry Kai,,0,ST:501,ST:2671_shp,0,0
SF:29,SF:73692,SF:9544007,Paul + Third Street,,1,SF:2907,SF:180083,0,0
AC:73,AC:72907,AC:11397010,OAKLAND AIRPORT,,1,AC:108028801,AC:shp-73-51,0,0
SC:27,SC:76168,SC:2975540,WINCHESTER STATION,,0,SC:2703,SC:100272,0,0
SM:281,SM:73026,SM:2811035,Stanford Mall,2811035,1,,SM:2810257,0,0
AC:18,AC:72905,AC:6413070,Lake Merritt BART,,1,AC:106978807,AC:shp-18-59,2,2
SC:Orange Line,SC:72916,SC:2991579,ALUM ROCK,,1,SC:823714,SC:100734,0,0
SC:Rapid 500,SC:72914,SC:3000283,RAPID DIRIDON STATION,,0,SC:651,SC:100326,0,0
BA:OR-S,BA:72954,BA:2612057,Berryessa/North San Jose,,0,,BA:04_shp,0,0
AC:96,AC:72905,AC:10233070,Dimond District,,1,AC:106977307,AC:shp-96-08,0,0
MA:36,MA:76017,MA:36516,Canal,,1,MA:91605,MA:118,0,0
PE:10,PE:76185,PE:t405-sl8-p156-r1B,Smart Station D St,,1,PE:27,PE:342_shp,0,0
AC:60,AC:72907,AC:7689010,Cal State East Bay,,1,AC:107905601,AC:shp-60-05,0,0
AC:51A,AC:72906,AC:3821020,Rockridge BART,,1,AC:107997502,AC:shp-51A-16,2,2
SF:TBUS,SF:73692,SF:9701086,Visitation Valley,,0,SF:9462,SF:180477,0,0
WH:14,WH:72989,WH:678024,LIVERMORE TRANSIT CENTER,,1,WH:119188,WH:38956,0,0
SF:49,SF:73694,SF:9545225,City College,,0,SF:4929,SF:180183,0,0
SF:9,SF:73692,SF:9557496,Bayshore Boulevard,,1,SF:908,SF:179989,0,0
AC:74,AC:72907,AC:6074010,Castro Ranch Road,,0,AC:107224201,AC:shp-74-01,0,0
SF:KBUS,SF:73693,SF:9699352,Embarcadero,,0,SF:9485,SF:182072,0,0
SF:7,SF:73694,SF:9569744,Ocean Beach,,1,SF:716,SF:179972,0,0
GG:70,GG:73017,GG:6866346,NOVATO via SAUSALITO,,1,GG:1486570,GG:700368,0,0
SM:295,SM:73026,SM:2951004,San Mateo Caltrain,2951004,0,,SM:2950398,0,0
SF:67,SF:73694,SF:9558290,24th St BART,,0,SF:6704,SF:180221,0,0
PE:11,PE:72837,PE:t342-sl17-p99-r12,Copeland Transit Mall,,0,PE:22,PE:153_shp,0,0
AC:72,AC:72907,AC:6552010,Jack London Square,,0,AC:107224601,AC:shp-72-72,0,0
ST:3,ST:73007,ST:t7A1-b66-sl9,S VALLEJO to VTC via GRACE PAT VTC via Magazine &,,0,ST:102,ST:2701_shp,0,0
SC:85,SC:75706,SC:2985540,GILROY TRANSIT CENTER,,1,SC:8401,SC:100536,0,0
SC:60,SC:72914,SC:2978680,MILPITAS BART VIA AIRPORT,,0,SC:6074,SC:100419,0,0
AC:60,AC:72906,AC:5868020,Cal State East Bay,,1,AC:107943102,AC:shp-60-05,0,0
AC:52,AC:72905,AC:11840070,"University Village, Albany",,1,AC:107175107,AC:shp-52-14,0,0
SM:130,SM:73025,SM:1307035,Airport/Linden,1307035,1,,SM:1300278,0,0
PE:11,PE:76188,PE:t33A-sl13-p99-r12,Copeland Transit Mall,,0,PE:22,PE:153_shp,0,0
AC:1T,AC:72905,AC:8063070,San Leandro BART,,0,AC:108026807,AC:shp-1T-51,0,0
WC:JL,WC:72890,WC:1063831261300,BART Del Norte Station,1063831261300,0,WC:9004,WC:p_5220,0,0
SF:38,SF:73693,SF:9546745,Lands End - 48th Avenue,,0,SF:3893,SF:180129,0,0
BA:BG-S,BA:75724,BA:8111010,Oakland International Airport Station,,0,,BA:20_shp,0,0
MA:22,MA:72918,MA:22038,San Rafael,,0,MA:1012,MA:60,0,0
SF:NBUS,SF:73694,SF:9571500,Ocean Beach,,0,SF:707,SF:180436,0,0
PE:2,PE:76185,PE:t2E5-sl8-p86-r5,Eastside Transit Center,,1,PE:5,PE:134_shp,0,0
SC:66,SC:75706,SC:2980092,KAISER SAN JOSE,,1,SC:6676,SC:100454,0,0
PE:11,PE:76182,PE:t34D-sl20-p182-r5,Eastside Transit Center,,1,PE:5,PE:386_shp,0,0
SF:9R,SF:73692,SF:9560034,Main & Mission,,0,SF:958,SF:180000,0,0
SF:37,SF:73692,SF:9554931,Twin Peaks,,1,SF:3709,SF:181674,0,0
AC:1T,AC:72905,AC:8650070,Uptown Oakland,,1,AC:108026007,AC:shp-1T-05,2,2
SF:48,SF:73693,SF:9541557,3rd St + 20th St,,1,SF:4812,SF:180181,0,0
WH:30R,WH:72989,WH:678802,EAST AVENUE VIA LAS POSITAS COLLEGE,,0,WH:119338,WH:38968,0,0
SF:25,SF:73693,SF:9540235,Temporary Transbay Terminal,,0,SF:2504,SF:180064,0,0
MA:23,MA:72918,MA:23023,Canal,,1,MA:91214,MA:72,0,0
AC:45,AC:72906,AC:4702020,Eastmont Transit Center,,0,AC:108005902,AC:shp-45-53,2,2
BA:GN-S,BA:72953,BA:1131732,Daly City,,0,,BA:05_shp,0,0
ST:3,ST:73006,ST:t66D-b66-sl8,S VALLEJO to BEV HILLS via CPR Fulton & Glen Cove,,0,ST:102,ST:2688_shp,0,0
SC:84,SC:72914,SC:2985429,GILROY TRANSIT CTR,,1,SC:8501,SC:100528,0,0
SF:9,SF:73693,SF:9561857,Ferry Plaza,,0,SF:925,SF:179997,0,0
AC:34,AC:72906,AC:8023020,Foothill Square,,0,AC:107942702,AC:shp-34-05,0,0
SM:260,SM:75922,SM:2606007,San Carlos Caltrain,2606007,1,,SM:2600337,0,0
SF:24,SF:73694,SF:9562160,Palou + Third Street,,1,SF:2409,SF:180054,0,0
AC:33,AC:72906,AC:4734020,Montclair,,1,AC:107546702,AC:shp-33-11,0,0
AC:14,AC:72906,AC:6430020,West Oakland BART,,0,AC:108000702,AC:shp-14-58,0,0
PE:10,PE:76183,PE:t32A-sl21-p156-r1B,Smart Station D St,,1,PE:27,PE:342_shp,0,0
SC:Green Line,SC:75705,SC:2989806,OLD IRONSIDES,,0,SC:9034,SC:100679,0,0
SF:38,SF:73692,SF:9546238,Balboa + 33rd Avenue,,0,SF:3802,SF:180126,0,0
SF:28,SF:73692,SF:9560301,California + 7th,,0,SF:2802,SF:180076,0,0
CM:LC Shuttle,CM:76132,CM:t_1298529_b_26726_tn_0,Belmont Station,,0,CM:109126,CM:p_899963,0,0
SC:25,SC:72914,SC:2974323,ALUM ROCK STATION,,0,SC:2503,SC:100255,0,0
SF:19,SF:73692,SF:9539615,Beach Street,,1,SF:1914,SF:180028,0,0
AC:1T,AC:72906,AC:2919020,San Leandro BART,,0,AC:108008702,AC:shp-1T-51,0,0
SC:22,SC:75706,SC:2972870,EASTRIDGE,,1,SC:2251,SC:100235,0,0
SR:18,SR:73068,SR:t31E-sl4-p35-rC,18 East Circulat,,0,SR:12,SR:53_shp,0,0
SF:14,SF:73694,SF:9568951,Daly City,,0,SF:1430,SF:180012,0,0
SF:14R,SF:73694,SF:9556468,Daly City BART,,0,SF:1454,SF:180021,0,0
CM:RLC Shuttle,CM:76132,CM:t_1298275_b_26726_tn_0,Bridge Parkway,,0,CM:109133,CM:p_899950,0,0
SF:38R,SF:73693,SF:9548629,Lands End - 48th Avenue,,0,SF:3850,SF:180140,0,0
FS:2,FS:76114,FS:t_1212499_b_26749_tn_4,SOLANO TOWN CTR,,0,FS:0201,FS:p_2686,0,0
SF:12,SF:73693,SF:9542806,Van Ness,,1,SF:1205,SF:180010,0,0
PE:24,PE:76184,PE:t377-sl2-p6C-r7,Smart Station D St,,1,PE:7,PE:108_shp,0,0
SF:N-OWL,SF:73692,SF:9508074,Ocean Beach,,0,SF:9791,SF:180434,0,0
SF:1,SF:73692,SF:9413652,Drumm + Clay,,0,SF:102,SF:179932,0,0
SF:NBUS,SF:73693,SF:9700586,Ocean Beach,,0,SF:7001,SF:180436,0,0
SF:45,SF:73693,SF:9541941,Lyon + Greenwich,,0,SF:4505,SF:180165,0,0
PE:10,PE:76186,PE:t31D-sl9-p78-r7,Petaluma Blvd North,,0,PE:7,PE:120_shp,0,0
SF:14,SF:73692,SF:9568801,Ferry Plaza,,1,SF:1431,SF:180019,0,0
PE:3,PE:76186,PE:t30B-sl9-p94-r2,3 Clockwise Loop,,0,PE:2,PE:148_shp,0,0
MA:22,MA:72918,MA:22010,San Rafael,,0,MA:1002,MA:60,0,0
SF:LBUS,SF:73694,SF:9699871,Embarcadero,,0,SF:9536,SF:181684,0,0
SC:53,SC:72914,SC:2977511,SANTA CLARA TRANSIT CTR,,1,SC:5342,SC:100372,0,0
AC:72R,AC:72905,AC:6844070,Contra Costa College,,0,AC:106640707,AC:shp-72R-09,0,0
BA:BL-S,BA:72954,BA:5552042,Daly City,,0,,BA:11_shp,0,0
AC:28,AC:72906,AC:11027020,Hayward BART,,1,AC:107940402,AC:shp-28-58,0,0
AC:74,AC:72905,AC:1540070,Hilltop Mall,,0,AC:106642407,AC:shp-74-03,0,0
SF:12,SF:73694,SF:9543043,Van Ness,,1,SF:1207,SF:180010,0,0
AC:1T,AC:72907,AC:4573010,San Leandro BART,,0,AC:108035401,AC:shp-1T-51,0,0
3D:391,3D:72969,3D:1164,Westbound Pittsburg Center BART,,1,3D:121,3D:47,0,0
AC:200,AC:72905,AC:9475070,Union City BART,,1,AC:107903507,AC:shp-200-12,0,0
SF:LBUS,SF:73693,SF:9699762,Embarcadero,,0,SF:9533,SF:181684,0,0
